date,store_id,category,sub_category,item_id,is_weekend,is_holiday,units_sold,revenue,avg_price,footfall,promotion_discount_pct,promotion_type,holiday_type,weather_condition,temperature_c
2025-11-23,Store_4,Household,General,Hsh_Item_2,1,0,22.0,2736.43,177.69,352,30,Discount,no_holiday,Sunny,22.1
2025-11-24,Store_4,Household,General,Hsh_Item_2,0,0,21.0,2889.6,172.0,455,20,no_promotion,no_holiday,Rainy,15.1
2025-11-25,Store_4,Household,General,Hsh_Item_2,0,0,14.0,2345.62,186.16,449,10,Clearance,no_holiday,Rainy,35.6
2025-11-26,Store_4,Household,General,Hsh_Item_2,0,0,19.0,3502.25,204.81,384,10,Discount,no_holiday,Sunny,38.6
2025-11-27,Store_4,Household,General,Hsh_Item_2,0,0,32.0,5863.97,203.61,513,10,BOGO,no_holiday,Cloudy,27.2
2025-11-28,Store_4,Household,General,Hsh_Item_2,0,0,22.0,3015.74,152.31,391,10,BOGO,no_holiday,Storm,30.1
2025-11-29,Store_4,Household,General,Hsh_Item_2,1,0,21.0,2768.16,188.31,295,30,Clearance,no_holiday,Rainy,24.1
2025-11-30,Store_4,Household,General,Hsh_Item_2,1,0,22.0,2732.58,177.44,367,30,Discount,no_holiday,Sunny,16.7
2025-12-01,Store_4,Household,General,Hsh_Item_2,0,0,17.0,3097.91,182.23,308,0,no_promotion,no_holiday,Cloudy,17.2
2025-12-02,Store_4,Household,General,Hsh_Item_2,0,0,14.0,2439.64,174.26,305,0,no_promotion,no_holiday,Storm,35.7
2025-12-03,Store_4,Household,General,Hsh_Item_2,0,0,22.0,3997.18,181.69,378,0,no_promotion,no_holiday,Sunny,36.9
2025-12-04,Store_4,Household,General,Hsh_Item_2,0,0,21.0,2678.05,182.18,434,30,BOGO,no_holiday,Rainy,16.0
2025-12-05,Store_4,Household,General,Hsh_Item_2,0,0,20.0,2746.56,171.66,427,20,Discount,no_holiday,Rainy,30.4
2025-12-06,Store_4,Household,General,Hsh_Item_2,1,1,23.0,3074.46,167.09,311,20,no_promotion,no_holiday,Cloudy,31.0
2025-12-07,Store_4,Household,General,Hsh_Item_2,1,0,19.0,3297.26,173.54,423,0,no_promotion,no_holiday,Sunny,35.8
2025-12-08,Store_4,Household,General,Hsh_Item_2,0,0,20.0,2567.18,183.37,420,30,Discount,no_holiday,Cloudy,15.4
2025-12-09,Store_4,Household,General,Hsh_Item_2,0,0,19.0,2508.78,188.63,336,30,Clearance,no_holiday,Storm,37.4
2025-12-10,Store_4,Household,General,Hsh_Item_2,0,0,14.0,2422.85,192.29,323,10,Discount,no_holiday,Cloudy,24.8
2025-12-11,Store_4,Household,General,Hsh_Item_2,0,0,10.0,1555.92,172.88,464,10,Discount,no_holiday,Sunny,30.2
2025-12-12,Store_4,Household,General,Hsh_Item_2,0,0,29.0,3737.03,184.09,445,30,no_promotion,no_holiday,Storm,20.9
2025-12-13,Store_4,Household,General,Hsh_Item_2,1,0,17.0,3295.62,193.86,380,0,no_promotion,no_holiday,Cloudy,23.0
2025-12-14,Store_4,Household,General,Hsh_Item_2,1,0,21.0,4132.38,196.78,320,0,no_promotion,no_holiday,Rainy,33.6
2025-12-15,Store_4,Household,General,Hsh_Item_2,0,0,19.0,2382.69,179.15,344,30,Discount,no_holiday,Cloudy,17.3
2025-12-16,Store_4,Household,General,Hsh_Item_2,0,0,22.0,3501.04,176.82,331,10,Clearance,no_holiday,Rainy,36.7
2025-12-17,Store_4,Household,General,Hsh_Item_2,0,0,22.0,4020.5,182.75,401,0,no_promotion,no_holiday,Rainy,18.6
2025-12-18,Store_4,Household,General,Hsh_Item_2,0,0,21.0,2402.57,163.44,401,30,BOGO,no_holiday,Storm,29.4
2025-12-19,Store_4,Household,General,Hsh_Item_2,0,0,17.0,2711.31,177.21,378,10,Clearance,no_holiday,Sunny,18.6
2025-12-20,Store_4,Household,General,Hsh_Item_2,1,0,24.0,4577.28,190.72,328,0,no_promotion,no_holiday,Storm,23.2
2025-12-21,Store_4,Household,General,Hsh_Item_2,1,0,20.0,3406.32,189.24,410,10,BOGO,no_holiday,Sunny,28.8
2025-12-22,Store_4,Household,General,Hsh_Item_2,0,0,18.0,3169.98,176.11,374,0,no_promotion,no_holiday,Sunny,20.6
2025-12-23,Store_4,Household,General,Hsh_Item_2,0,0,21.0,3845.94,183.14,457,0,no_promotion,no_holiday,Storm,35.2
2025-12-24,Store_4,Household,General,Hsh_Item_2,0,0,21.0,2471.51,168.13,397,30,Discount,no_holiday,Rainy,18.7
2025-12-25,Store_4,Household,General,Hsh_Item_2,0,0,21.0,3194.18,190.13,368,20,BOGO,no_holiday,Cloudy,17.1
2025-12-26,Store_4,Household,General,Hsh_Item_2,0,0,18.0,2897.86,178.88,339,10,Clearance,no_holiday,Storm,37.1
2025-12-27,Store_4,Household,General,Hsh_Item_2,1,0,28.0,3450.19,176.03,393,30,no_promotion,no_holiday,Cloudy,25.9
2025-12-28,Store_4,Household,General,Hsh_Item_2,1,0,27.0,3303.53,174.79,386,30,Discount,no_holiday,Sunny,16.7
2025-12-29,Store_4,Household,General,Hsh_Item_2,0,0,21.0,3008.71,179.09,366,20,BOGO,no_holiday,Sunny,21.2
2025-12-30,Store_4,Household,General,Hsh_Item_2,0,0,20.0,2429.7,173.55,347,30,Discount,no_holiday,Rainy,20.8
2025-12-31,Store_4,Household,General,Hsh_Item_2,0,0,20.0,3031.68,189.48,422,20,Discount,no_holiday,Storm,18.4
2025-01-01,Store_4,Household,General,Hsh_Item_3,0,0,26.0,3625.65,174.31,491,20,Clearance,no_holiday,Rainy,27.6
2025-01-02,Store_4,Household,General,Hsh_Item_3,0,0,18.0,2557.04,202.94,355,30,BOGO,no_holiday,Sunny,28.9
2025-01-03,Store_4,Household,General,Hsh_Item_3,0,0,21.0,2956.17,201.1,434,30,Clearance,no_holiday,Rainy,29.4
2025-01-04,Store_4,Household,General,Hsh_Item_3,1,0,30.0,4513.32,167.16,511,10,Clearance,no_holiday,Storm,35.2
2025-01-05,Store_4,Household,General,Hsh_Item_3,1,0,22.0,3982.0,181.0,374,0,no_promotion,no_holiday,Storm,23.7
2025-01-06,Store_4,Household,General,Hsh_Item_3,0,0,17.0,2900.71,170.63,357,0,no_promotion,no_holiday,Cloudy,15.5
2025-01-07,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3628.71,175.3,397,10,BOGO,no_holiday,Storm,25.5
2025-01-08,Store_4,Household,General,Hsh_Item_3,0,0,16.0,3007.15,208.83,343,10,Discount,no_holiday,Rainy,24.1
2025-01-09,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3686.97,175.57,424,0,no_promotion,no_holiday,Storm,17.8
2025-01-10,Store_4,Household,General,Hsh_Item_3,0,0,20.0,2963.04,185.19,374,20,BOGO,no_holiday,Rainy,36.7
2025-01-11,Store_4,Household,General,Hsh_Item_3,1,0,23.0,3023.58,187.8,372,30,BOGO,no_holiday,Cloudy,36.5
2025-01-12,Store_4,Household,General,Hsh_Item_3,1,0,28.0,3709.22,165.59,421,20,Discount,no_holiday,Cloudy,35.2
2025-01-13,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3085.5,167.69,384,20,BOGO,no_holiday,Storm,21.2
2025-01-14,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3073.71,162.63,405,10,BOGO,no_holiday,Rainy,32.1
2025-01-15,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3160.84,167.24,412,10,no_promotion,no_holiday,Rainy,39.4
2025-01-16,Store_4,Household,General,Hsh_Item_3,0,0,26.0,2890.37,138.96,543,20,BOGO,no_holiday,Storm,17.7
2025-01-17,Store_4,Household,General,Hsh_Item_3,0,0,29.0,3813.15,187.84,396,30,Discount,no_holiday,Sunny,30.6
2025-01-18,Store_4,Household,General,Hsh_Item_3,1,0,23.0,4338.31,209.58,406,10,no_promotion,no_holiday,Rainy,36.0
2025-01-19,Store_4,Household,General,Hsh_Item_3,1,0,18.0,2294.84,182.13,356,30,Clearance,no_holiday,Cloudy,25.3
2025-01-20,Store_4,Household,General,Hsh_Item_3,0,0,24.0,3064.51,159.61,401,20,no_promotion,no_holiday,Sunny,29.0
2025-01-21,Store_4,Household,General,Hsh_Item_3,0,0,16.0,2731.84,170.74,352,0,no_promotion,no_holiday,Cloudy,28.5
2025-01-22,Store_4,Household,General,Hsh_Item_3,0,0,20.0,3121.02,173.39,425,10,no_promotion,no_holiday,Sunny,21.9
2025-01-23,Store_4,Household,General,Hsh_Item_3,0,0,15.0,2232.22,165.35,329,10,Clearance,no_holiday,Storm,16.1
2025-01-24,Store_4,Household,General,Hsh_Item_3,0,0,25.0,4809.75,192.39,409,0,no_promotion,no_holiday,Rainy,31.2
2025-01-25,Store_4,Household,General,Hsh_Item_3,1,0,33.0,4427.58,191.67,468,30,no_promotion,no_holiday,Sunny,15.7
2025-01-26,Store_4,Household,General,Hsh_Item_3,1,0,25.0,3675.6,163.36,371,10,BOGO,no_holiday,Sunny,29.5
2025-01-27,Store_4,Household,General,Hsh_Item_3,0,0,25.0,3808.8,190.44,462,20,no_promotion,no_holiday,Storm,22.2
2025-01-28,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3252.04,201.99,396,30,no_promotion,no_holiday,Cloudy,39.1
2025-01-29,Store_4,Household,General,Hsh_Item_3,0,0,33.0,5475.36,207.4,513,20,BOGO,no_holiday,Rainy,20.0
2025-01-30,Store_4,Household,General,Hsh_Item_3,0,0,19.0,4203.94,221.26,414,0,no_promotion,no_holiday,Rainy,29.7
2025-01-31,Store_4,Household,General,Hsh_Item_3,0,0,14.0,1870.51,167.01,347,20,no_promotion,no_holiday,Sunny,32.1
2025-02-01,Store_4,Household,General,Hsh_Item_3,1,0,28.0,5560.88,220.67,405,10,Discount,no_holiday,Storm,24.9
2025-02-02,Store_4,Household,General,Hsh_Item_3,1,0,30.0,4722.3,174.9,455,10,no_promotion,no_holiday,Cloudy,38.2
2025-02-03,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3155.05,171.47,434,20,Discount,no_holiday,Cloudy,37.0
2025-02-04,Store_4,Household,General,Hsh_Item_3,0,1,29.0,4285.27,184.71,371,20,Clearance,IndependenceDay,Cloudy,38.9
2025-02-05,Store_4,Household,General,Hsh_Item_3,0,0,19.0,3260.78,171.62,417,0,no_promotion,no_holiday,Cloudy,15.6
2025-02-06,Store_4,Household,General,Hsh_Item_3,0,0,22.0,2860.55,185.75,391,30,Clearance,no_holiday,Rainy,17.2
2025-02-07,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3380.79,160.99,449,0,no_promotion,no_holiday,Storm,37.5
2025-02-08,Store_4,Household,General,Hsh_Item_3,1,0,22.0,3495.89,176.56,388,10,BOGO,no_holiday,Sunny,37.7
2025-02-09,Store_4,Household,General,Hsh_Item_3,1,0,22.0,4367.22,198.51,317,0,no_promotion,no_holiday,Cloudy,31.5
2025-02-10,Store_4,Household,General,Hsh_Item_3,0,0,14.0,2006.82,179.18,345,20,BOGO,no_holiday,Sunny,27.0
2025-02-11,Store_4,Household,General,Hsh_Item_3,0,1,30.0,4915.08,182.04,324,10,Discount,no_holiday,Rainy,15.4
2025-02-12,Store_4,Household,General,Hsh_Item_3,0,0,26.0,4372.06,186.84,462,10,BOGO,no_holiday,Cloudy,22.2
2025-02-13,Store_4,Household,General,Hsh_Item_3,0,0,17.0,2342.63,196.86,403,30,Discount,no_holiday,Sunny,36.4
2025-02-14,Store_4,Household,General,Hsh_Item_3,0,0,25.0,3123.2,156.16,494,20,no_promotion,no_holiday,Storm,33.7
2025-02-15,Store_4,Household,General,Hsh_Item_3,1,0,20.0,3768.4,188.42,346,0,no_promotion,no_holiday,Rainy,30.7
2025-02-16,Store_4,Household,General,Hsh_Item_3,1,0,23.0,2835.85,176.14,326,30,Clearance,no_holiday,Cloudy,23.3
2025-02-17,Store_4,Household,General,Hsh_Item_3,0,0,17.0,2790.72,182.4,406,10,no_promotion,no_holiday,Storm,25.1
2025-02-18,Store_4,Household,General,Hsh_Item_3,0,0,22.0,3866.15,195.26,439,10,Clearance,no_holiday,Storm,20.3
2025-02-19,Store_4,Household,General,Hsh_Item_3,0,0,20.0,3256.0,162.8,434,0,no_promotion,no_holiday,Rainy,33.4
2025-02-20,Store_4,Household,General,Hsh_Item_3,0,0,19.0,2828.68,165.42,425,10,BOGO,no_holiday,Rainy,39.3
2025-02-21,Store_4,Household,General,Hsh_Item_3,0,0,16.0,2434.08,152.13,392,0,no_promotion,no_holiday,Rainy,18.8
2025-02-22,Store_4,Household,General,Hsh_Item_3,1,0,30.0,4646.43,172.09,427,10,BOGO,no_holiday,Cloudy,17.0
2025-02-23,Store_4,Household,General,Hsh_Item_3,1,0,17.0,3047.15,199.16,375,10,Clearance,no_holiday,Rainy,39.5
2025-02-24,Store_4,Household,General,Hsh_Item_3,0,0,21.0,2620.42,178.26,348,30,Discount,no_holiday,Cloudy,38.4
2025-02-25,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3326.49,160.7,417,10,no_promotion,no_holiday,Sunny,23.6
2025-02-26,Store_4,Household,General,Hsh_Item_3,0,0,19.0,2301.03,173.01,357,30,no_promotion,no_holiday,Cloudy,15.4
2025-02-27,Store_4,Household,General,Hsh_Item_3,0,0,18.0,2854.26,158.57,368,0,no_promotion,no_holiday,Sunny,22.6
2025-02-28,Store_4,Household,General,Hsh_Item_3,0,0,20.0,3276.0,163.8,368,0,no_promotion,no_holiday,Sunny,22.8
2025-03-01,Store_4,Household,General,Hsh_Item_3,1,0,21.0,3507.84,185.6,380,10,Clearance,no_holiday,Rainy,28.0
2025-03-02,Store_4,Household,General,Hsh_Item_3,1,0,24.0,2740.08,163.1,386,30,no_promotion,no_holiday,Sunny,36.7
2025-03-03,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3155.92,196.02,452,30,BOGO,no_holiday,Storm,29.1
2025-03-04,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3704.89,178.98,391,10,no_promotion,no_holiday,Cloudy,18.1
2025-03-05,Store_4,Household,General,Hsh_Item_3,0,0,27.0,4893.21,181.23,486,0,no_promotion,no_holiday,Sunny,36.4
2025-03-06,Store_4,Household,General,Hsh_Item_3,0,0,14.0,2217.47,175.99,344,10,Discount,no_holiday,Rainy,32.5
2025-03-07,Store_4,Household,General,Hsh_Item_3,0,0,28.0,3746.15,191.13,434,30,BOGO,no_holiday,Storm,16.2
2025-03-08,Store_4,Household,General,Hsh_Item_3,1,0,27.0,4131.65,191.28,364,20,Clearance,no_holiday,Cloudy,17.2
2025-03-09,Store_4,Household,General,Hsh_Item_3,1,0,38.0,6320.84,184.82,501,10,Discount,no_holiday,Storm,36.3
2025-03-10,Store_4,Household,General,Hsh_Item_3,0,0,15.0,2539.76,188.13,291,10,Clearance,no_holiday,Storm,27.2
2025-03-11,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3715.95,176.95,436,0,no_promotion,no_holiday,Cloudy,33.3
2025-03-12,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3887.67,187.81,399,10,Clearance,no_holiday,Cloudy,36.1
2025-03-13,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3677.73,175.13,404,0,no_promotion,no_holiday,Rainy,18.0
2025-03-14,Store_4,Household,General,Hsh_Item_3,0,0,30.0,3780.63,180.03,408,30,BOGO,no_holiday,Cloudy,39.5
2025-03-15,Store_4,Household,General,Hsh_Item_3,1,0,22.0,2711.17,176.05,279,30,no_promotion,no_holiday,Sunny,28.9
2025-03-16,Store_4,Household,General,Hsh_Item_3,1,0,34.0,4127.4,173.42,487,30,Clearance,no_holiday,Rainy,21.5
2025-03-17,Store_4,Household,General,Hsh_Item_3,0,0,15.0,2296.08,170.08,354,10,BOGO,no_holiday,Rainy,28.7
2025-03-18,Store_4,Household,General,Hsh_Item_3,0,0,19.0,3547.87,186.73,430,0,no_promotion,no_holiday,Rainy,34.8
2025-03-19,Store_4,Household,General,Hsh_Item_3,0,0,15.0,2684.75,198.87,393,10,Clearance,no_holiday,Sunny,38.5
2025-03-20,Store_4,Household,General,Hsh_Item_3,0,0,18.0,2480.44,196.86,340,30,Clearance,no_holiday,Storm,16.7
2025-03-21,Store_4,Household,General,Hsh_Item_3,0,0,28.0,3626.78,161.91,461,20,no_promotion,no_holiday,Sunny,35.9
2025-03-22,Store_4,Household,General,Hsh_Item_3,1,0,22.0,3057.82,198.56,330,30,Discount,no_holiday,Rainy,34.9
2025-03-23,Store_4,Household,General,Hsh_Item_3,1,0,32.0,5052.1,175.42,441,10,Discount,no_holiday,Cloudy,38.6
2025-03-24,Store_4,Household,General,Hsh_Item_3,0,0,18.0,3395.7,188.65,367,0,no_promotion,no_holiday,Rainy,22.4
2025-03-25,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3155.36,166.95,455,10,no_promotion,no_holiday,Cloudy,32.5
2025-03-26,Store_4,Household,General,Hsh_Item_3,0,0,25.0,3640.8,182.04,466,20,no_promotion,no_holiday,Sunny,18.5
2025-03-27,Store_4,Household,General,Hsh_Item_3,0,0,20.0,2952.32,184.52,358,20,BOGO,no_holiday,Rainy,31.4
2025-03-28,Store_4,Household,General,Hsh_Item_3,0,0,26.0,3299.3,158.62,476,20,no_promotion,no_holiday,Storm,23.5
2025-03-29,Store_4,Household,General,Hsh_Item_3,1,0,31.0,4681.25,188.76,464,20,Clearance,no_holiday,Storm,31.1
2025-03-30,Store_4,Household,General,Hsh_Item_3,1,0,22.0,3070.45,199.38,374,30,BOGO,no_holiday,Storm,35.5
2025-03-31,Store_4,Household,General,Hsh_Item_3,0,0,17.0,2413.86,177.49,340,20,Discount,no_holiday,Cloudy,37.8
2025-04-01,Store_4,Household,General,Hsh_Item_3,0,0,32.0,4470.82,199.59,425,30,Discount,no_holiday,Sunny,16.3
2025-04-02,Store_4,Household,General,Hsh_Item_3,0,1,34.0,4821.74,177.27,402,20,Discount,IndependenceDay,Sunny,34.6
2025-04-03,Store_4,Household,General,Hsh_Item_3,0,0,18.0,2422.1,192.23,417,30,Clearance,no_holiday,Cloudy,17.8
2025-04-04,Store_4,Household,General,Hsh_Item_3,0,0,14.0,2072.7,148.05,466,0,no_promotion,no_holiday,Rainy,38.1
2025-04-05,Store_4,Household,General,Hsh_Item_3,1,0,25.0,4296.6,214.83,388,20,Clearance,no_holiday,Storm,31.2
2025-04-06,Store_4,Household,General,Hsh_Item_3,1,0,34.0,5481.62,201.53,457,20,BOGO,no_holiday,Sunny,39.6
2025-04-07,Store_4,Household,General,Hsh_Item_3,0,0,14.0,2462.6,175.9,312,0,no_promotion,no_holiday,Storm,37.8
2025-04-08,Store_4,Household,General,Hsh_Item_3,0,0,27.0,4093.2,151.6,498,0,no_promotion,no_holiday,Rainy,21.4
2025-04-09,Store_4,Household,General,Hsh_Item_3,0,0,18.0,3314.7,184.15,374,0,no_promotion,no_holiday,Rainy,25.2
2025-04-10,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3295.65,159.21,463,10,Discount,no_holiday,Storm,31.5
2025-04-11,Store_4,Household,General,Hsh_Item_3,0,0,17.0,2852.07,186.41,300,10,no_promotion,no_holiday,Rainy,17.0
2025-04-12,Store_4,Household,General,Hsh_Item_3,1,0,26.0,3383.93,185.93,412,30,no_promotion,no_holiday,Rainy,18.0
2025-04-13,Store_4,Household,General,Hsh_Item_3,1,0,20.0,2663.04,166.44,327,20,Clearance,no_holiday,Rainy,21.0
2025-04-14,Store_4,Household,General,Hsh_Item_3,0,0,26.0,4589.68,196.14,467,10,no_promotion,no_holiday,Sunny,21.1
2025-04-15,Store_4,Household,General,Hsh_Item_3,0,0,21.0,4023.6,191.6,456,0,no_promotion,no_holiday,Rainy,23.2
2025-04-16,Store_4,Household,General,Hsh_Item_3,0,0,26.0,4036.24,194.05,378,20,no_promotion,no_holiday,Cloudy,23.3
2025-04-17,Store_4,Household,General,Hsh_Item_3,0,0,21.0,2647.91,180.13,334,30,no_promotion,no_holiday,Sunny,34.5
2025-04-18,Store_4,Household,General,Hsh_Item_3,0,0,27.0,3016.82,159.62,447,30,no_promotion,no_holiday,Rainy,29.5
2025-04-19,Store_4,Household,General,Hsh_Item_3,1,0,28.0,3803.97,194.08,423,30,Discount,no_holiday,Cloudy,21.7
2025-04-20,Store_4,Household,General,Hsh_Item_3,1,0,21.0,3698.31,176.11,319,0,no_promotion,no_holiday,Cloudy,28.2
2025-04-21,Store_4,Household,General,Hsh_Item_3,0,0,24.0,2687.83,159.99,445,30,BOGO,no_holiday,Sunny,22.7
2025-04-22,Store_4,Household,General,Hsh_Item_3,0,0,22.0,4388.34,199.47,449,0,no_promotion,no_holiday,Rainy,39.0
2025-04-23,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3531.86,210.23,449,20,Clearance,no_holiday,Cloudy,26.1
2025-04-24,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3713.79,179.41,401,10,no_promotion,no_holiday,Storm,34.6
2025-04-25,Store_4,Household,General,Hsh_Item_3,0,0,28.0,4137.36,211.09,479,30,BOGO,no_holiday,Cloudy,26.7
2025-04-26,Store_4,Household,General,Hsh_Item_3,1,1,39.0,5656.87,181.31,356,20,BOGO,NewYear,Rainy,21.9
2025-04-27,Store_4,Household,General,Hsh_Item_3,1,0,33.0,5759.16,174.52,410,0,no_promotion,no_holiday,Sunny,33.8
2025-04-28,Store_4,Household,General,Hsh_Item_3,0,0,22.0,3384.22,170.92,395,10,Clearance,no_holiday,Rainy,38.0
2025-04-29,Store_4,Household,General,Hsh_Item_3,0,0,18.0,3664.26,203.57,382,0,no_promotion,no_holiday,Storm,22.1
2025-04-30,Store_4,Household,General,Hsh_Item_3,0,1,28.0,3307.89,168.77,434,30,Discount,NewYear,Storm,15.9
2025-05-01,Store_4,Household,General,Hsh_Item_3,0,0,23.0,4383.57,190.59,427,0,no_promotion,no_holiday,Cloudy,29.4
2025-05-02,Store_4,Household,General,Hsh_Item_3,0,0,22.0,2648.03,171.95,374,30,Clearance,no_holiday,Storm,36.7
2025-05-03,Store_4,Household,General,Hsh_Item_3,1,0,27.0,3744.79,173.37,381,20,no_promotion,no_holiday,Storm,18.5
2025-05-04,Store_4,Household,General,Hsh_Item_3,1,0,28.0,5455.52,194.84,376,0,no_promotion,no_holiday,Storm,21.3
2025-05-05,Store_4,Household,General,Hsh_Item_3,0,0,19.0,3316.07,174.53,453,0,no_promotion,no_holiday,Storm,24.3
2025-05-06,Store_4,Household,General,Hsh_Item_3,0,0,18.0,2821.55,174.17,418,10,Clearance,no_holiday,Sunny,33.2
2025-05-07,Store_4,Household,General,Hsh_Item_3,0,0,16.0,2198.67,196.31,295,30,no_promotion,no_holiday,Storm,21.1
2025-05-08,Store_4,Household,General,Hsh_Item_3,0,0,22.0,4019.4,203.0,389,10,BOGO,no_holiday,Rainy,37.1
2025-05-09,Store_4,Household,General,Hsh_Item_3,0,0,22.0,2914.91,189.28,359,30,no_promotion,no_holiday,Storm,25.7
2025-05-10,Store_4,Household,General,Hsh_Item_3,1,0,22.0,3752.54,170.57,422,0,no_promotion,no_holiday,Rainy,27.6
2025-05-11,Store_4,Household,General,Hsh_Item_3,1,0,25.0,3021.38,172.65,335,30,BOGO,no_holiday,Sunny,24.0
2025-05-12,Store_4,Household,General,Hsh_Item_3,0,0,17.0,3079.55,181.15,435,0,no_promotion,no_holiday,Cloudy,26.6
2025-05-13,Store_4,Household,General,Hsh_Item_3,0,0,18.0,3323.16,184.62,445,0,no_promotion,no_holiday,Cloudy,36.4
2025-05-14,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3481.17,165.77,452,0,no_promotion,no_holiday,Storm,34.1
2025-05-15,Store_4,Household,General,Hsh_Item_3,0,0,18.0,3084.64,190.41,393,10,no_promotion,no_holiday,Sunny,18.8
2025-05-16,Store_4,Household,General,Hsh_Item_3,0,1,35.0,5074.44,181.23,430,20,Discount,no_holiday,Sunny,16.5
2025-05-17,Store_4,Household,General,Hsh_Item_3,1,0,20.0,2484.64,155.29,301,20,Discount,no_holiday,Rainy,25.8
2025-05-18,Store_4,Household,General,Hsh_Item_3,1,0,36.0,5998.32,166.62,485,0,no_promotion,no_holiday,Cloudy,24.8
2025-05-19,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3178.42,172.74,452,20,Clearance,no_holiday,Cloudy,21.0
2025-05-20,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3382.16,178.95,426,10,Discount,no_holiday,Storm,33.4
2025-05-21,Store_4,Household,General,Hsh_Item_3,0,0,26.0,4848.71,207.21,436,10,no_promotion,no_holiday,Cloudy,21.2
2025-05-22,Store_4,Household,General,Hsh_Item_3,0,0,20.0,3668.6,183.43,436,0,no_promotion,no_holiday,Cloudy,28.2
2025-05-23,Store_4,Household,General,Hsh_Item_3,0,0,26.0,3055.6,167.89,381,30,Clearance,no_holiday,Rainy,24.8
2025-05-24,Store_4,Household,General,Hsh_Item_3,1,0,28.0,3590.33,183.18,379,30,no_promotion,no_holiday,Storm,36.8
2025-05-25,Store_4,Household,General,Hsh_Item_3,1,0,21.0,2571.47,174.93,488,30,BOGO,no_holiday,Sunny,39.7
2025-05-26,Store_4,Household,General,Hsh_Item_3,0,0,23.0,3822.88,184.68,386,10,Clearance,no_holiday,Cloudy,25.1
2025-05-27,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3955.56,188.36,398,0,no_promotion,no_holiday,Storm,24.5
2025-05-28,Store_4,Household,General,Hsh_Item_3,0,0,26.0,4619.39,197.41,461,10,BOGO,no_holiday,Cloudy,39.5
2025-05-29,Store_4,Household,General,Hsh_Item_3,0,0,14.0,2263.59,179.65,398,10,no_promotion,no_holiday,Cloudy,20.1
2025-05-30,Store_4,Household,General,Hsh_Item_3,0,0,13.0,2646.8,203.6,300,0,no_promotion,no_holiday,Storm,23.5
2025-05-31,Store_4,Household,General,Hsh_Item_3,1,0,24.0,4633.92,193.08,437,0,no_promotion,no_holiday,Storm,26.5
2025-06-01,Store_4,Household,General,Hsh_Item_3,1,1,23.0,3905.63,169.81,340,0,no_promotion,Christmas,Sunny,18.4
2025-06-02,Store_4,Household,General,Hsh_Item_3,0,0,22.0,4194.04,211.82,351,10,no_promotion,no_holiday,Sunny,30.0
2025-06-03,Store_4,Household,General,Hsh_Item_3,0,0,24.0,3103.13,184.71,432,30,Discount,no_holiday,Sunny,34.3
2025-06-04,Store_4,Household,General,Hsh_Item_3,0,1,33.0,4988.71,167.97,487,10,Clearance,IndependenceDay,Cloudy,35.4
2025-06-05,Store_4,Household,General,Hsh_Item_3,0,0,22.0,4483.6,203.8,420,0,no_promotion,no_holiday,Sunny,15.1
2025-06-06,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3526.66,209.92,369,20,BOGO,no_holiday,Sunny,39.7
2025-06-07,Store_4,Household,General,Hsh_Item_3,1,0,13.0,1867.01,179.52,408,20,no_promotion,no_holiday,Cloudy,29.9
2025-06-08,Store_4,Household,General,Hsh_Item_3,1,0,21.0,3627.75,172.75,400,0,no_promotion,no_holiday,Cloudy,26.4
2025-06-09,Store_4,Household,General,Hsh_Item_3,0,0,13.0,2076.98,177.52,321,10,BOGO,no_holiday,Storm,17.5
2025-06-10,Store_4,Household,General,Hsh_Item_3,0,0,28.0,3729.68,190.29,472,30,Discount,no_holiday,Cloudy,23.4
2025-06-11,Store_4,Household,General,Hsh_Item_3,0,0,20.0,3968.0,198.4,432,0,no_promotion,no_holiday,Sunny,27.8
2025-06-12,Store_4,Household,General,Hsh_Item_3,0,0,21.0,3952.62,188.22,432,0,no_promotion,no_holiday,Rainy,16.7
